ticker,company_name,ma_research_score,ma_rank,ma_band,portfolio_score,acquirability_score,market_data_confidence,integrity_diligence_score,execution_risk_score,leadership_risk_score,combined_diligence_risk,risk_coverage,confirmed_misconduct_count,confirmed_individual_finding_count,strategic_archetype,suggested_transaction_structure,decision_rule,primary_risk_drivers,interpretation
NRSN,NeuroSense Therapeutics Ltd. Ordinary Shares,8.0,700,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
NUWE,Nuwellis Inc. Common Stock,8.0,701,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
NXL,Nexalin Technology Inc. Common Stock,8.0,702,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
ONCO,Onconetix Inc. Common Stock,8.0,703,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
ONMD,OneMedNet Corp Class A Common Stock,8.0,704,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
PAVS,Paranovus Entertainment Technology Ltd. Class A Ordinary Shares,8.0,705,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
PBM,Psyence Biomedical Ltd. Common Shares,8.0,706,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
PLRZ,Polyrizon Ltd. Ordinary Shares,8.0,707,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
PLUR,Pluri Inc. Common Stock,8.0,708,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
PMCB,PharmaCyte  Biotech Inc. Common Stock,8.0,709,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
POCI,Precision Optics Corporation Inc. Common stock,8.0,710,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
PPBT,Purple Biotech Ltd. American Depositary Shares,8.0,711,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
PPCB,Propanc Biopharma Inc. Common Stock,8.0,712,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
PRFX,PRF Technologies Ltd. Ordinary Shares,8.0,713,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
PULM,Pulmatrix Inc. Common Stock,8.0,714,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
QCLS,Q/C Technologies Inc. Common Stock,8.0,715,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
QNCX,Quince Therapeutics Inc. Common Stock,8.0,716,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
QNTM,Quantum Biopharma Ltd. Class B Subordinate Voting Shares,8.0,717,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
QTI,QT Imaging Holdings Inc. Common Stock,8.0,718,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
QUCY,Quantum Cyber N.V. Ordinary Shares,8.0,719,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
RDHL,Redhill Biopharma Ltd. American Depositary Shares,8.0,720,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
REVB,Revelation Biosciences Inc. Common Stock,8.0,721,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
RGNT,Regentis Biomaterials Ltd. Ordinary Shares,8.0,722,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
RKTO,Rocket One Inc. Common Stock,8.0,723,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
RMTI,Rockwell Medical Inc. Common Stock,8.0,724,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
RNXT,RenovoRx Inc. Common Stock,8.0,725,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
SBFM,Sunshine Biopharma Inc. Common Stock,8.0,726,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
SCNI,Scinai Immunotherapeutics Ltd. American Depositary Shares,8.0,727,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
SCYX,SCYNEXIS Inc. Common Stock,8.0,728,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
SHPH,Shuttle Pharmaceuticals Holdings Inc. Common Stock,8.0,729,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
SLXN,Silexion Therapeutics Corp Ordinary Shares,8.0,730,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
SNGX,Soligenix Inc. Common Stock,8.0,731,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
SNOA,Sonoma Pharmaceuticals Inc. Common Stock,8.0,732,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
SPRC,SciSparc Ltd. Ordinary Shares,8.0,733,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
TAOX,Tao Synergies Inc. Common Stock,8.0,734,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
TCRT,Alaunos Therapeutics Inc. Common Stock,8.0,735,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
TIL,Instil Bio Inc. Common Stock,8.0,736,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
TPST,Tempest Therapeutics Inc. Common Stock,8.0,737,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
TRIB,Trinity Biotech plc American Depositary Shares,8.0,738,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
TVGN,Tevogen Bio Holdings Inc. Common Stock,8.0,739,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
TXMD,TherapeuticsMD Inc. Common Stock,8.0,740,low,0.0,25.0,10.0,0.0,0.0,0.0,0.0,limited_no_detected_signals,0,0,neutral_monitor,No transaction structure recommendation.,Neither axis currently crosses a review threshold.,[],Dual-axis research triage. M&A scores are not calibrated probabilities; risk scores are not findings of incompetence or fraud.
